,patent_id,organization,city,country
3371,10699009,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3372,10573038,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3373,10541545,MICRON TECHNOLOGY,BOISE,US
3374,10867284,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3375,10715877,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3376,10761588,MICRON TECHNOLOGY,BOISE,US
3377,10656712,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3378,10776380,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3379,10761727,MICRON TECHNOLOGY,BOISE,US
3380,10860474,MICRON TECHNOLOGY,BOISE,US
3381,10549191,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3382,10663859,MICRON TECHNOLOGY,BOISE,US
3383,10879247,MICRON TECHNOLOGY,BOISE,US
3384,10691595,MICRON TECHNOLOGY,BOISE,US
3385,10741636,MICRON TECHNOLOGY,BOISE,US
3386,10565023,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3387,10609159,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3388,10665285,MICRON TECHNOLOGY,BOISE,US
3389,10785740,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3390,10528404,MICRON TECHNOLOGY,BOISE,US
3391,10832793,MICRON TECHNOLOGY,BOISE,US
3392,10783778,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3393,10573383,MICRON TECHNOLOGY,BOISE,US
3394,10719409,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3395,10740407,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3396,10845761,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3397,10529071,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3398,10845945,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3399,10534394,MICRON TECHNOLOGY,BOISE,US
3400,10542201,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3401,10636472,MICRON TECHNOLOGY,BOISE,US
3402,10636658,MICRON TECHNOLOGY,BOISE,US
3403,10642669,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3404,10855031,MICRON TECHNOLOGY,BOISE,US
3405,10649763,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3406,10529409,MICRON TECHNOLOGY,BOISE,US
3407,10796989,MICRON TECHNOLOGY,BOISE,US
3408,10879462,MICRON TECHNOLOGY,BOISE,US
3409,10776852,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3410,10567753,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3411,10769808,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3412,10607936,MICRON TECHNOLOGY,BOISE,US
3413,10757708,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3414,10692871,MICRON TECHNOLOGY,BOISE,US
3415,10868684,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3416,10725988,MICRON TECHNOLOGY,BOISE,US
3417,10732826,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3418,10784712,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3419,10698624,MICRON TECHNOLOGY,BOISE,US
3420,10713434,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3421,10838813,MICRON TECHNOLOGY,BOISE,US
3422,10754770,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3423,10579656,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3424,10831779,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3425,10579468,MICRON TECHNOLOGY,BOISE,US
3426,10845966,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3427,10712806,MICRON TECHNOLOGY,BOISE,US
3428,10606694,MICRON TECHNOLOGY,BOISE,US
3429,10648486,MICROSOFT TECHNOLOGY LICENSING,REMOND,US
3430,10713469,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3431,10652139,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3432,10860556,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3433,10840240,MICRON TECHNOLOGY,BOISE,US
3434,10796728,MICRON TECHNOLOGY,BOISE,US
3435,10854273,MICRON TECHNOLOGY,BOISE,US
3436,10621763,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3437,10650541,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3438,10713428,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3439,10691301,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3440,10622223,MICRON TECHNOLOGY,BOISE,US
3441,10572275,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3442,10580767,MICRON TECHNOLOGY,BOISE,US
3443,10747719,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3444,10860470,MICRON TECHNOLOGY,BOISE,US
3445,10585835,MICRON TECHNOLOGY,BOISE,US
3446,10560264,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3447,10754801,MICRON TECHNOLOGY,BOISE,US
3448,10623211,MICRON TECHNOLOGY,BOISE,US
3449,10825406,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3450,10665603,MICRON TECHNOLOGY,BOISE,US
3451,10678327,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3452,10854301,MICRON TECHNOLOGY,BOISE,US
3453,10706103,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3454,10545855,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3455,10832768,MICRON TECHNOLOGY,BOISE,US
3456,10613642,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3457,10560666,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3458,10565021,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3459,10559135,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3460,10714185,MICRON TECHNOLOGY,BOISE,US
3461,10872843,MICRON TECHNOLOGY,BOISE,US
3462,10645049,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3463,10536473,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3464,10600481,MICRON TECHNOLOGY,BOISE,US
3465,10784212,MICRON TECHNOLOGY,BOISE,US
3466,10528155,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3467,10846262,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3468,10740388,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3469,10666381,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3470,10650579,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3471,10853063,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3472,10796746,MICRON TECHNOLOGY,BOISE,US
3473,10650335,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3474,10636459,MICRON TECHNOLOGY,BOISE,US
3475,10817435,MICRON TECHNOLOGY,BOISE,US
3476,10572803,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3477,10573728,MICRON TECHNOLOGY,BOISE,US
3478,10643341,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3479,10762218,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3480,10628527,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3481,10789952,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3482,10540636,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3483,10867671,MICRON TECHNOLOGY,BOISE,US
3484,10867991,MICRON TECHNOLOGY,BOISE,US
3485,10637946,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3486,10606698,MICRON TECHNOLOGY,BOISE,US
3487,10627924,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3488,10651129,MICRON TECHNOLOGY,BOISE,US
3489,10607241,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3490,10693065,MICRON TECHNOLOGY,BOISE,US
3491,10607693,MICRON TECHNOLOGY,BOISE,US
3492,10679008,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3493,RE47959,MICRON TECHNOLOGY,BOISE,US
3494,10565719,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3495,10782458,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3496,10685702,MICRON TECHNOLOGY,BOISE,US
3497,10566043,MICRON TECHNOLOGY,BOISE,US
3498,10719239,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3499,10734388,MICRON TECHNOLOGY,BOISE,US
3500,10732414,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3501,10586169,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3502,10832759,MICRON TECHNOLOGY,BOISE,US
3503,10726884,MICRON TECHNOLOGY,BOISE,US
3504,10558909,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3505,10877873,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3506,10678445,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3507,10862591,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3508,10545945,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3509,10741755,MICRON TECHNOLOGY,BOISE,US
3510,10783978,MICRON TECHNOLOGY,BOISE,US
3511,10528620,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3512,10664249,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3513,10628398,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3514,10670937,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3515,10548190,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3516,10554590,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3517,10554575,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3518,10769278,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3519,10529389,MICRON TECHNOLOGY,BOISE,US
3520,10692564,MICRON TECHNOLOGY,BOISE,US
3521,10860554,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3522,10762971,MICRON TECHNOLOGY,BOISE,US
3523,10607836,MICRON TECHNOLOGY,BOISE,US
3524,10692547,MICRON TECHNOLOGY,BOISE,US
3525,10714400,MICRON TECHNOLOGY,BOISE,US
3526,10791105,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3527,10573997,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3528,10739988,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3529,10826572,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3530,10541355,MICRON TECHNOLOGY,BOISE,US
3531,10733050,MICRON TECHNOLOGY,BOISE,US
3532,10664072,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3533,10546632,MICRON TECHNOLOGY,BOISE,US
3534,10558729,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3535,10708061,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3536,10725979,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3537,10817554,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3538,10762163,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3539,10600473,MICRON TECHNOLOGY,BOISE,US
3540,10846887,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3541,10686721,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3542,10630317,MICRON TECHNOLOGY,BOISE,US
3543,10762083,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3544,10635677,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3545,10587135,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3546,10831451,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3547,10691679,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3548,10580687,MICRON TECHNOLOGY,BOISE,US
3549,10613572,MICRON TECHNOLOGY,BOISE,US
3550,10685717,MICRON TECHNOLOGY,BOISE,US
3551,10615971,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3552,10672432,MICRON TECHNOLOGY,BOISE,US
3553,10545624,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3554,10761569,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3555,10854617,MICRON TECHNOLOGY,BOISE,US
3556,10838517,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3557,10715526,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3558,10692870,MICRON TECHNOLOGY,BOISE,US
3559,10853495,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3560,10671364,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3561,10649665,MICRON TECHNOLOGY,BOISE,US
3562,10757328,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3563,10678423,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3564,10692012,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3565,10831596,MICRON TECHNOLOGY,BOISE,US
3566,10719148,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3567,10621248,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3568,10818665,MICRON TECHNOLOGY,BOISE,US
3569,10825505,MICRON TECHNOLOGY,BOISE,US
3570,10541879,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3571,10757201,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3572,10848577,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3573,10606322,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3574,10761936,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3575,10551129,MICRON TECHNOLOGY,BOISE,US
3576,10825493,MICRON TECHNOLOGY,BOISE,US
3577,10592470,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3578,10618221,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3579,10848574,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3580,10664166,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3581,10708704,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3582,10558487,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3583,10854594,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3584,10552935,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3585,10789747,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3586,10678343,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3587,10642709,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3588,10652045,MICRON TECHNOLOGY,BOISE,US
3589,10540199,MICROSOFT TECHNOLOGY LICENSING,REDMON,US
3590,10686900,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3591,10606787,MICRON TECHNOLOGY,BOISE,US
3592,10755020,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3593,10860482,MICRON TECHNOLOGY,BOISE,US
3594,10879344,MICRON TECHNOLOGY,BOISE,US
3595,10763185,MICRON TECHNOLOGY,BOISE,US
3596,10587724,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3597,10721080,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3598,10853347,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3599,10785343,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3600,10528214,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3601,10642846,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3602,10847580,MICRON TECHNOLOGY,BOISE,US
3603,10572133,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3604,10705591,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3605,10855740,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3606,10616145,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3607,10692752,ELTA SYSTEMS,ASHDOD,IL
3608,10790036,MICRON TECHNOLOGY,BOISE,US
3609,10665288,MICRON TECHNOLOGY,BOISE,US
3610,10719063,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3611,10621342,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3612,10734527,MICRON TECHNOLOGY,BOISE,US
3613,10609174,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3614,10545247,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3615,10880858,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3616,10867078,MICRON TECHNOLOGY,BOISE,US
3617,10536149,MICRON TECHNOLOGY,BOISE,US
3618,10747365,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3619,10817822,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3620,10608005,MICRON TECHNOLOGY,BOISE,US
3621,10586833,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3622,10644211,MICRON TECHNOLOGY,BOISE,US
3623,10742500,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3624,10652542,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3625,10762944,MICRON TECHNOLOGY,BOISE,US
3626,10698873,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3627,10728092,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3628,10529326,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3629,10846469,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3630,10855979,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3631,10600029,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3632,10609332,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3633,10854310,MICRON TECHNOLOGY,BOISE,US
3634,10878886,MICRON TECHNOLOGY,BOISE,US
3635,10608635,MICRON TECHNOLOGY,BOISE,US
3636,10755296,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3637,10540358,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3638,10798840,MICRON TECHNOLOGY,BOISE,US
3639,10546276,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3640,10652321,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3641,10529689,MICRON TECHNOLOGY,BOISE,US
3642,10733545,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3643,10795450,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3644,10771613,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3645,10558266,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3646,10572810,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3647,10710296,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3648,10867597,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3649,10671736,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3650,10833099,MICRON TECHNOLOGY,BOISE,US
3651,10592494,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3652,10796729,MICRON TECHNOLOGY,BOISE,US
3653,10698914,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3654,10713502,MICRON TECHNOLOGY,BOISE,US
3655,10726638,MICRON TECHNOLOGY,BOISE,US
3656,10643714,MICRON TECHNOLOGY,BOISE,US
3657,10542274,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3658,10656760,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3659,10598783,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3660,10621091,MICRON TECHNOLOGY,BOISE,US
3661,10573377,MICRON TECHNOLOGY,BOISE,US
3662,10777295,MICRON TECHNOLOGY,BOISE,US
3663,10541015,MICRON TECHNOLOGY,BOISE,US
3664,10540435,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3665,10600472,MICRON TECHNOLOGY,BOISE,US
3666,10824527,MICRON TECHNOLOGY,BOISE,US
3667,10600960,MICRON TECHNOLOGY,BOISE,US
3668,10785422,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3669,10586572,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3670,10846374,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3671,10657073,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3672,10783497,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3673,10789102,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3674,10572279,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3675,10741234,MICRON TECHNOLOGY,BOISE,US
3676,10833858,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3677,10860373,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3678,10613674,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3679,10705725,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3680,10719757,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3681,10787699,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3682,10747729,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3683,10624011,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3684,10554390,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3685,10719340,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3686,10856130,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3687,10637074,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3688,10529352,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3689,10782534,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3690,10671977,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3691,10777500,MICRON TECHNOLOGY,BOISE,US
3692,10582550,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3693,10579537,MICRON TECHNOLOGY,BOISE,US
3694,10868032,MICRON TECHNOLOGY,BOISE,US
3695,10643672,MICRON TECHNOLOGY,BOISE,US
3696,10740349,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3697,10770126,MICRON TECHNOLOGY,BOSIE,US
3698,10809940,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3699,10586597,MICRON TECHNOLOGY,BOISE,US
3700,10757053,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3701,10651050,MICRON TECHNOLOGY,BOISE,US
3702,10796773,MICRON TECHNOLOGY,BOISE,US
3703,10740949,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3704,10656776,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3705,10622361,MICRON TECHNOLOGY,BOISE,US
3706,10672500,MICRON TECHNOLOGY,BOISE,US
3707,10854267,MICRON TECHNOLOGY,BOISE,US
3708,10860088,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3709,10686131,MICRON TECHNOLOGY,BOISE,US
3710,10650785,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3711,10832791,MICRON TECHNOLOGY,BOISE,US
3712,10692049,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3713,10635828,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3714,10733210,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3715,10762968,MICRON TECHNOLOGY,BOISE,US
3716,10754377,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3717,10861539,MICRON TECHNOLOGY,BOISE,US
3718,10637919,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3719,10824829,MICRON TECHNOLOGY,BOISE,US
3720,10816331,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3721,10530889,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3722,10853609,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3723,10546636,MICRON TECHNOLOGY,BOISE,US
3724,10845867,MICRON TECHNOLOGY,BOISE,US
3725,10672435,MICRON TECHNOLOGY,BOISE,US
3726,10553271,MICRON TECHNOLOGY,BOISE,US
3727,10679967,MICRON TECHNOLOGY,BOISE,US
3728,10789779,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3729,10872074,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3730,10717141,MICRON TECHNOLOGY,BOISE,US
3731,10764499,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3732,10742481,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3733,10691887,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3734,10877687,MICRON TECHNOLOGY,BOISE,US
3735,10541854,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3736,10854514,MICRON TECHNOLOGY,BOISE,US
3737,10770130,MICRON TECHNOLOGY,BOISE,US
3738,10782908,MICRON TECHNOLOGY,BOISE,US
3739,10585686,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3740,10877734,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3741,10712550,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3742,10592660,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3743,10553607,MICRON TECHNOLOGY,BOISE,US
3744,10635268,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3745,10716518,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3746,10580710,MICRON TECHNOLOGY,BOISE,US
3747,10630781,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3748,10798208,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3749,10592228,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3750,10658814,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3751,10846021,MICRON TECHNOLOGY,BOISE,US
3752,10860804,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3753,10817312,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3754,10740079,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3755,10776954,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3756,10650837,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3757,10764312,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3758,10707212,MICRON TECHNOLOGY,BOISE,US
3759,10600772,MICRON TECHNOLOGY,BOISE,US
3760,10855801,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3761,10871880,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3762,10530706,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3763,10839870,MICRON TECHNOLOGY,BOISE,US
3764,10546055,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3765,10564741,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3766,10642530,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3767,10573373,MICRON TECHNOLOGY,BOISE,US
3768,10741528,MICRON TECHNOLOGY,BOISE,US
3769,10706909,MICRON TECHNOLOGY,BOISE,US
3770,10629647,MICRON TECHNOLOGY,BOISE,US
3771,10726084,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3772,10860656,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3773,10671602,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3774,10719971,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3775,10705720,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3776,10601879,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3777,10542291,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3778,10658382,MICRON TECHNOLOGY,BOISE,US
3779,10666312,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3780,10607988,MICRON TECHNOLOGY,BOISE,US
3781,10613964,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3782,10560955,ELTA SYSTEMS,ASHDOD,IL
3783,10769014,MICRON TECHNOLOGY,BOISE,US
3784,10592557,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3785,10776570,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
3786,10749743,MICROSOFT TECHNOLOGY LICENSING,REDMOND,US
